ip,time_window,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
146.185.154.135,2019-01-22 04:36:00,1,0.0,0.0,3975.0,3975,1,0
147.135.11.116,2019-01-22 06:22:00,1,0.0,0.0,7669.0,7669,1,0
147.135.11.116,2019-01-22 06:25:00,1,0.0,0.0,3975.0,3975,1,0
147.135.128.130,2019-01-22 06:20:00,1,0.0,0.0,133.0,133,1,0
147.135.128.130,2019-01-22 06:21:00,24,0.0,0.0,20757.5,90721,24,0
147.135.128.130,2019-01-22 06:22:00,21,0.0,0.0,21726.52380952381,69159,20,0
147.135.37.71,2019-01-22 07:14:00,1,0.0,0.0,3975.0,3975,1,0
149.202.166.112,2019-01-22 04:57:00,1,0.0,0.0,133.0,133,1,0
149.202.167.112,2019-01-22 07:58:00,1,0.0,0.0,133.0,133,1,0
149.202.173.234,2019-01-22 07:14:00,1,0.0,0.0,3975.0,3975,1,0
149.202.184.84,2019-01-22 04:28:00,1,0.0,0.0,5852.0,5852,1,0
149.202.187.137,2019-01-22 07:42:00,1,0.0,0.0,133.0,133,1,0
149.202.190.122,2019-01-22 08:00:00,1,0.0,0.0,3975.0,3975,1,0
149.56.96.135,2019-01-22 06:28:00,1,0.0,0.0,10371.0,10371,1,0
151.233.120.40,2019-01-22 07:39:00,1,0.0,0.0,133.0,133,1,0
151.233.172.151,2019-01-22 07:21:00,1,0.0,0.0,3195.0,3195,1,0
151.233.204.45,2019-01-22 07:24:00,2,0.0,0.0,6304.5,6559,2,0
151.233.210.252,2019-01-22 07:50:00,1,0.0,0.0,8126.0,8126,1,0
151.233.210.252,2019-01-22 07:52:00,1,0.0,0.0,9338.0,9338,1,0
151.233.34.17,2019-01-22 07:45:00,6,0.0,0.0,2432.0,2734,6,0
151.233.98.169,2019-01-22 06:14:00,1,0.0,0.0,3294.0,3294,1,0
151.233.98.169,2019-01-22 06:15:00,2,0.0,0.0,4071.0,4167,2,0
151.234.148.213,2019-01-22 07:58:00,1,0.0,0.0,5969.0,5969,1,0
151.234.151.106,2019-01-22 07:11:00,106,0.0,0.0,7023.952830188679,185207,94,0
151.234.151.106,2019-01-22 07:14:00,2,0.0,0.0,4088.5,8177,2,0
151.234.151.106,2019-01-22 07:17:00,8,0.0,0.0,2596.375,5499,8,0
151.234.26.133,2019-01-22 06:39:00,2,0.0,0.0,4071.0,4167,2,0
151.234.60.139,2019-01-22 07:27:00,1,0.0,0.0,3975.0,3975,1,0
151.234.60.139,2019-01-22 07:28:00,1,0.0,0.0,4167.0,4167,1,0
151.235.102.64,2019-01-22 06:56:00,1,0.0,0.0,15894.0,15894,1,0
151.235.114.3,2019-01-22 07:38:00,1,0.0,0.0,5719.0,5719,1,0
151.235.119.59,2019-01-22 07:11:00,1,0.0,0.0,3975.0,3975,1,0
151.235.119.59,2019-01-22 07:12:00,1,0.0,0.0,4167.0,4167,1,0
151.235.123.86,2019-01-22 07:21:00,2,0.0,0.0,5983.0,6030,2,0
151.235.137.158,2019-01-22 04:00:00,1,0.0,0.0,4328.0,4328,1,0
151.235.137.158,2019-01-22 04:04:00,1,0.0,0.0,7353.0,7353,1,0
151.235.137.158,2019-01-22 04:19:00,1,0.0,0.0,5664.0,5664,1,0
151.235.137.158,2019-01-22 04:34:00,1,0.0,0.0,4401.0,4401,1,0
151.235.148.102,2019-01-22 07:51:00,1,0.0,0.0,5395.0,5395,1,0
151.235.148.102,2019-01-22 07:53:00,1,0.0,0.0,5603.0,5603,1,0
151.235.151.236,2019-01-22 07:25:00,3,0.0,0.0,4173.0,4377,3,0
151.235.151.236,2019-01-22 07:28:00,1,0.0,0.0,10371.0,10371,1,0
151.235.151.236,2019-01-22 07:39:00,1,0.0,0.0,5395.0,5395,1,0
151.235.164.39,2019-01-22 07:28:00,2,0.0,0.0,4071.0,4167,2,0
151.235.177.165,2019-01-22 07:01:00,2,0.0,0.0,4071.0,4167,2,0
151.235.186.218,2019-01-22 07:20:00,1,0.0,0.0,4328.0,4328,1,0
151.235.186.218,2019-01-22 07:22:00,1,0.0,0.0,5852.0,5852,1,0
151.235.188.39,2019-01-22 07:19:00,2,0.0,0.0,7415.0,14830,2,0
151.235.21.127,2019-01-22 06:55:00,1,0.0,0.0,5836.0,5836,1,0
151.235.26.216,2019-01-22 06:51:00,14,0.0,0.0,2571.1428571428573,3406,7,0
151.235.78.40,2019-01-22 07:17:00,1,0.0,0.0,3975.0,3975,1,0
151.235.78.40,2019-01-22 07:18:00,2,0.0,0.0,4272.0,4377,2,0
151.238.148.138,2019-01-22 06:39:00,3,0.6666666666666666,0.0,126.0,189,3,0
151.238.157.22,2019-01-22 04:35:00,10,0.0,0.0,77885.1,178909,4,0
151.238.166.6,2019-01-22 06:27:00,1,0.0,0.0,133.0,133,1,0
151.238.192.28,2019-01-22 07:40:00,12,0.08333333333333333,0.0,12615.833333333334,35588,11,0
151.238.196.26,2019-01-22 07:04:00,53,0.0,0.0,8275.056603773584,62894,48,0
151.238.196.26,2019-01-22 07:05:00,2,0.0,0.0,4939.0,5970,2,0
151.238.232.18,2019-01-22 07:32:00,206,0.0,0.0,10633.922330097088,185207,101,0
151.238.232.18,2019-01-22 07:33:00,1,0.0,0.0,323.0,323,1,0
151.238.242.237,2019-01-22 04:45:00,16,0.0,0.0,13655.3125,46433,15,1
151.238.242.237,2019-01-22 04:46:00,5,0.0,0.0,27211.8,62894,5,0
151.238.243.246,2019-01-22 07:37:00,2,0.0,0.0,5499.0,5603,2,0
151.238.244.186,2019-01-22 05:41:00,1,0.0,0.0,133.0,133,1,0
151.238.248.189,2019-01-22 04:53:00,1,0.0,0.0,5852.0,5852,1,0
151.238.57.187,2019-01-22 07:02:00,1,0.0,0.0,133.0,133,1,0
151.239.137.36,2019-01-22 07:59:00,2,0.0,0.0,2780.0,5560,2,0
151.239.139.199,2019-01-22 06:36:00,1,0.0,0.0,41089.0,41089,1,0
151.239.14.99,2019-01-22 07:13:00,1,0.0,0.0,4156.0,4156,1,0
151.239.147.192,2019-01-22 06:17:00,1,0.0,0.0,4401.0,4401,1,0
151.239.150.233,2019-01-22 06:26:00,1,0.0,0.0,3975.0,3975,1,0
151.239.150.233,2019-01-22 06:27:00,1,0.0,0.0,4167.0,4167,1,0
151.239.157.48,2019-01-22 05:50:00,1,0.0,0.0,133.0,133,1,0
151.239.16.214,2019-01-22 07:22:00,28,0.0,0.0,8155.642857142857,61680,27,0
151.239.16.214,2019-01-22 07:23:00,9,0.0,0.0,12916.222222222223,62894,9,0
151.239.180.204,2019-01-22 06:35:00,8,0.0,0.0,10246.75,28536,8,0
151.239.180.204,2019-01-22 06:36:00,38,0.0,0.0,7769.6578947368425,64438,36,0
151.239.183.138,2019-01-22 05:38:00,2,0.0,0.0,4071.0,4167,2,0
151.239.185.51,2019-01-22 07:38:00,1,0.0,0.0,5852.0,5852,1,0
151.239.185.51,2019-01-22 07:41:00,3,0.0,0.0,4899.333333333333,5969,3,0
151.239.186.14,2019-01-22 06:38:00,54,0.0,0.0,13740.537037037036,185207,45,0
151.239.186.14,2019-01-22 06:39:00,9,0.0,0.0,11480.777777777777,30730,5,0
151.239.191.244,2019-01-22 06:57:00,4,0.0,0.0,32081.25,86191,3,0
151.239.191.244,2019-01-22 06:58:00,4,0.0,0.0,4931.75,6012,4,0
151.239.191.244,2019-01-22 06:59:00,6,0.0,0.0,27452.5,89033,5,0
151.239.191.244,2019-01-22 07:00:00,3,0.0,0.0,5155.333333333333,6005,3,0
151.239.191.244,2019-01-22 07:02:00,7,0.0,0.0,28842.14285714286,125495,6,0
151.239.191.244,2019-01-22 07:03:00,5,0.0,0.0,28120.8,89033,4,0
151.239.20.26,2019-01-22 07:14:00,2,0.0,0.0,6190.5,6560,2,0
151.239.23.76,2019-01-22 06:20:00,1,0.0,0.0,3975.0,3975,1,0
151.239.23.76,2019-01-22 06:22:00,2,0.0,0.0,4272.0,4377,2,0
151.239.23.76,2019-01-22 06:38:00,1,0.0,0.0,5208.0,5208,1,0
151.239.23.76,2019-01-22 06:43:00,1,0.0,0.0,4766.0,4766,1,0
151.239.23.76,2019-01-22 06:44:00,1,0.0,0.0,3514.0,3514,1,0
151.239.51.161,2019-01-22 07:52:00,33,0.0,0.0,7608.151515151515,61968,32,0
151.239.51.161,2019-01-22 07:53:00,4,0.0,0.0,19690.5,62894,4,0
151.239.51.161,2019-01-22 07:54:00,10,0.0,0.0,20349.0,47057,7,0
151.241.15.215,2019-01-22 07:27:00,1,0.0,0.0,10371.0,10371,1,0
151.241.162.54,2019-01-22 07:32:00,31,0.0,0.0,8812.064516129032,72351,31,0
151.241.20.64,2019-01-22 07:42:00,28,0.0,0.0,10347.392857142857,62894,26,0
151.241.20.64,2019-01-22 07:43:00,21,0.0,0.0,5967.857142857143,19002,19,0
151.241.20.64,2019-01-22 07:44:00,4,0.0,0.0,7880.5,19162,2,0
151.241.20.64,2019-01-22 07:45:00,1,0.0,0.0,4120.0,4120,1,0
151.241.27.92,2019-01-22 07:13:00,1,0.0,0.0,3975.0,3975,1,0
151.241.27.92,2019-01-22 07:14:00,1,0.0,0.0,4167.0,4167,1,0
151.241.48.202,2019-01-22 07:29:00,1,0.0,0.0,5969.0,5969,1,0
151.242.167.145,2019-01-22 06:51:00,1,0.0,0.0,4316.0,4316,1,0
151.242.167.145,2019-01-22 06:54:00,1,0.0,0.0,2636.0,2636,1,0
151.242.167.145,2019-01-22 07:06:00,4,0.0,0.0,2570.5,2604,4,0
151.242.207.140,2019-01-22 07:17:00,1,0.0,0.0,3975.0,3975,1,0
151.242.207.140,2019-01-22 07:19:00,3,0.0,0.0,4221.0,4377,3,0
151.242.207.140,2019-01-22 07:29:00,1,0.0,0.0,5603.0,5603,1,0
151.242.207.140,2019-01-22 07:37:00,1,0.0,0.0,4643.0,4643,1,0
151.242.207.140,2019-01-22 07:43:00,1,0.0,0.0,3294.0,3294,1,0
151.242.96.92,2019-01-22 06:36:00,1,0.0,0.0,3975.0,3975,1,0
151.243.16.238,2019-01-22 06:30:00,1,0.0,0.0,3975.0,3975,1,0
151.243.16.238,2019-01-22 06:31:00,1,0.0,0.0,4167.0,4167,1,0
151.243.16.238,2019-01-22 06:36:00,2,0.0,0.0,2894.5,2973,2,0
151.243.249.2,2019-01-22 07:45:00,1,0.0,0.0,4088.0,4088,1,0
151.243.27.138,2019-01-22 07:52:00,12,0.6666666666666666,0.0,12591.583333333334,33689,7,0
151.25.29.64,2019-01-22 05:55:00,1,1.0,0.0,166.0,166,1,0
152.44.36.241,2019-01-22 07:17:00,1,0.0,0.0,3975.0,3975,1,0
152.44.37.82,2019-01-22 06:38:00,1,0.0,0.0,3975.0,3975,1,0
152.44.40.106,2019-01-22 07:42:00,1,0.0,0.0,114709.0,114709,1,0
152.44.40.106,2019-01-22 07:45:00,1,0.0,0.0,12908.0,12908,1,0
152.44.40.124,2019-01-22 06:49:00,1,0.0,0.0,133.0,133,1,0
152.44.40.16,2019-01-22 06:46:00,1,0.0,0.0,3997.0,3997,1,0
152.44.40.16,2019-01-22 06:48:00,1,0.0,0.0,3294.0,3294,1,0
152.44.40.216,2019-01-22 07:48:00,2,0.0,0.0,3853.5,3997,2,0
152.44.40.216,2019-01-22 07:49:00,1,0.0,0.0,5208.0,5208,1,0
152.44.40.56,2019-01-22 07:36:00,11,0.0,0.0,3587.3636363636365,3997,11,0
152.44.40.56,2019-01-22 07:37:00,2,0.0,0.0,3340.5,3580,2,0
154.59.47.31,2019-01-22 06:16:00,1,0.0,0.0,3975.0,3975,1,0
157.230.29.104,2019-01-22 07:23:00,1,0.0,0.0,9890.0,9890,1,0
157.55.13.64,2019-01-22 04:32:00,1,0.0,0.0,41378.0,41378,1,0
157.55.13.64,2019-01-22 07:00:00,1,0.0,0.0,30416.0,30416,1,0
157.55.39.114,2019-01-22 06:13:00,1,0.0,0.0,2841.0,2841,1,0
157.55.39.164,2019-01-22 04:04:00,1,0.0,0.0,28151.0,28151,1,0
157.55.39.164,2019-01-22 05:11:00,1,0.0,0.0,37783.0,37783,1,0
157.55.39.175,2019-01-22 03:57:00,4,0.0,0.0,3238.75,6177,4,0
157.55.39.175,2019-01-22 03:58:00,8,0.0,0.0,4965.0,13516,8,0
157.55.39.175,2019-01-22 03:59:00,5,0.0,0.0,2876.2,3313,5,0
157.55.39.175,2019-01-22 04:01:00,2,0.0,0.0,3578.0,3593,2,0
157.55.39.175,2019-01-22 04:05:00,1,0.0,0.0,6107.0,6107,1,0
157.55.39.175,2019-01-22 04:11:00,6,0.0,0.0,8518.5,29008,6,0
157.55.39.175,2019-01-22 04:12:00,2,0.0,0.0,4011.0,5127,2,0
157.55.39.175,2019-01-22 04:15:00,1,0.0,0.0,3820.0,3820,1,0
157.55.39.175,2019-01-22 04:16:00,1,0.0,0.0,1374.0,1374,1,0
157.55.39.175,2019-01-22 04:19:00,8,0.0,0.0,7934.875,41089,8,0
157.55.39.175,2019-01-22 05:54:00,6,0.0,0.0,3305.6666666666665,4054,6,0
157.55.39.175,2019-01-22 05:55:00,1,0.0,0.0,1130.0,1130,1,0
157.55.39.175,2019-01-22 05:57:00,3,0.0,0.0,2613.3333333333335,5157,3,0
157.55.39.180,2019-01-22 07:07:00,1,0.0,0.0,2471.0,2471,1,0
157.55.39.180,2019-01-22 07:10:00,1,0.0,0.0,2630.0,2630,1,0
157.55.39.180,2019-01-22 07:15:00,4,0.0,0.0,2203.0,2625,4,0
157.55.39.180,2019-01-22 07:17:00,4,0.0,0.0,3168.0,4085,3,0
157.55.39.180,2019-01-22 07:23:00,6,0.0,0.0,17109.333333333332,92118,6,0
157.55.39.180,2019-01-22 07:24:00,5,0.0,0.0,2357.2,2928,5,0
157.55.39.180,2019-01-22 07:27:00,1,0.0,0.0,16664.0,16664,1,0
157.55.39.180,2019-01-22 07:29:00,1,0.0,0.0,5781.0,5781,1,0
157.55.39.180,2019-01-22 07:30:00,1,0.0,0.0,36438.0,36438,1,0
157.55.39.220,2019-01-22 05:37:00,1,0.0,0.0,35990.0,35990,1,0
157.55.39.220,2019-01-22 05:38:00,10,0.0,0.0,30168.2,41496,10,0
157.55.39.220,2019-01-22 05:39:00,7,0.0,0.0,36318.57142857143,38154,7,0
157.55.39.220,2019-01-22 05:40:00,12,0.0,0.0,30896.25,74918,10,0
157.55.39.220,2019-01-22 05:41:00,14,0.0,0.0,33328.71428571428,40728,13,0
157.55.39.220,2019-01-22 05:42:00,13,0.0,0.0,36858.46153846154,42196,13,0
157.55.39.220,2019-01-22 05:43:00,9,0.0,0.0,32305.11111111111,41141,8,0
157.55.39.220,2019-01-22 05:44:00,10,0.0,0.0,34032.4,41437,9,0
157.55.39.220,2019-01-22 05:45:00,11,0.0,0.0,36504.36363636364,39269,11,0
157.55.39.220,2019-01-22 05:46:00,15,0.0,0.0,39267.46666666667,77110,14,0
157.55.39.220,2019-01-22 05:47:00,14,0.0,0.0,33376.78571428572,39183,13,0
157.55.39.220,2019-01-22 05:48:00,18,0.0,0.0,35659.5,41875,18,0
157.55.39.220,2019-01-22 05:49:00,14,0.0,0.0,35605.78571428572,38943,14,0
157.55.39.220,2019-01-22 05:50:00,13,0.0,0.0,72050.76923076923,538093,12,0
157.55.39.220,2019-01-22 05:51:00,18,0.0,0.0,37307.27777777778,41968,17,0
157.55.39.220,2019-01-22 05:52:00,5,0.0,0.0,36642.8,38803,5,0
157.55.39.220,2019-01-22 05:53:00,16,0.0,0.0,33526.4375,44392,15,0
157.55.39.220,2019-01-22 05:54:00,12,0.08333333333333333,0.0,30043.083333333332,59860,10,0
157.55.39.220,2019-01-22 05:55:00,5,0.0,0.0,37976.8,39021,5,0
157.55.39.220,2019-01-22 05:56:00,15,0.06666666666666667,0.0,32284.6,39227,15,0
157.55.39.220,2019-01-22 05:57:00,11,0.0,0.0,27177.363636363636,41272,10,0
157.55.39.220,2019-01-22 05:58:00,12,0.0,0.0,31426.75,39969,11,0
157.55.39.220,2019-01-22 05:59:00,16,0.0,0.0,33251.25,43699,15,0
157.55.39.220,2019-01-22 06:00:00,5,0.2,0.0,37921.2,41377,5,0
157.55.39.220,2019-01-22 06:01:00,16,0.0,0.0,33989.875,44083,15,0
157.55.39.220,2019-01-22 06:02:00,11,0.0,0.0,32234.363636363636,44457,10,0
157.55.39.220,2019-01-22 06:03:00,14,0.0,0.0,37320.71428571428,39247,13,0
157.55.39.220,2019-01-22 06:04:00,11,0.0,0.0,30041.81818181818,39215,10,0
157.55.39.220,2019-01-22 06:05:00,12,0.0,0.0,35855.333333333336,40116,12,0
157.55.39.220,2019-01-22 06:06:00,10,0.0,0.0,36885.6,42723,10,0
157.55.39.220,2019-01-22 06:07:00,8,0.0,0.0,36158.75,39066,8,0
157.55.39.220,2019-01-22 06:08:00,15,0.0,0.0,33120.46666666667,43332,13,0
157.55.39.220,2019-01-22 06:09:00,11,0.09090909090909091,0.0,60432.27272727273,385640,10,0
157.55.39.220,2019-01-22 06:10:00,7,0.0,0.0,38529.142857142855,41113,7,0
157.55.39.220,2019-01-22 06:11:00,8,0.0,0.0,30980.625,39120,8,0
157.55.39.220,2019-01-22 06:12:00,5,0.0,0.0,33479.8,41439,5,0
157.55.39.220,2019-01-22 06:13:00,12,0.0,0.0,33165.25,42260,12,0
157.55.39.220,2019-01-22 06:14:00,10,0.0,0.0,30891.5,41813,9,0
157.55.39.220,2019-01-22 06:15:00,14,0.0,0.0,33089.07142857143,41232,14,0
157.55.39.220,2019-01-22 06:16:00,16,0.0,0.0,30603.125,41799,15,0
157.55.39.220,2019-01-22 06:17:00,14,0.0,0.0,35330.28571428572,41135,14,0
157.55.39.220,2019-01-22 06:18:00,11,0.0,0.0,34744.454545454544,41286,11,0
157.55.39.220,2019-01-22 06:19:00,22,0.0,0.0,32867.681818181816,51160,20,0
157.55.39.220,2019-01-22 06:20:00,7,0.0,0.0,23447.0,39189,6,0
157.55.39.220,2019-01-22 06:21:00,13,0.0,0.0,37068.307692307695,41332,13,0
157.55.39.220,2019-01-22 06:22:00,4,0.0,0.0,36790.75,38130,4,0
157.55.39.220,2019-01-22 06:23:00,15,0.0,0.0,26178.666666666668,37395,14,0
157.55.39.220,2019-01-22 06:24:00,8,0.0,0.0,36677.875,42879,8,1
157.55.39.220,2019-01-22 06:25:00,9,0.0,0.0,30628.777777777777,37896,9,0
157.55.39.220,2019-01-22 06:26:00,11,0.0,0.0,35902.0,38758,11,0
157.55.39.220,2019-01-22 06:27:00,16,0.0,0.0,58831.0625,400068,16,0
157.55.39.220,2019-01-22 06:28:00,10,0.0,0.0,38516.2,42725,10,0
157.55.39.220,2019-01-22 06:29:00,16,0.0,0.0,36581.375,41139,16,0
157.55.39.220,2019-01-22 06:30:00,6,0.0,0.0,35270.166666666664,43288,6,0
157.55.39.220,2019-01-22 06:31:00,10,0.0,0.0,28253.1,40413,10,0
157.55.39.220,2019-01-22 06:32:00,4,0.0,0.0,36746.5,38052,4,0
157.55.39.220,2019-01-22 06:33:00,15,0.0,0.0,36331.4,40058,15,0
157.55.39.220,2019-01-22 06:34:00,13,0.0,0.0,32649.615384615383,45763,12,0
157.55.39.220,2019-01-22 06:35:00,8,0.0,0.0,37762.125,44611,8,0
157.55.39.220,2019-01-22 06:36:00,8,0.0,0.0,32186.625,38205,7,0
157.55.39.220,2019-01-22 06:37:00,13,0.0,0.0,30122.076923076922,40004,11,0
157.55.39.220,2019-01-22 06:38:00,13,0.0,0.0,31939.384615384617,39287,11,0
157.55.39.220,2019-01-22 06:39:00,16,0.0,0.0,31053.3125,39911,15,0
157.55.39.220,2019-01-22 06:40:00,8,0.0,0.0,32471.875,39210,8,0
157.55.39.220,2019-01-22 06:41:00,18,0.0,0.0,37792.944444444445,42767,18,0
157.55.39.220,2019-01-22 06:42:00,4,0.0,0.0,31046.75,38998,4,0
157.55.39.220,2019-01-22 06:43:00,9,0.1111111111111111,0.0,36375.333333333336,39485,8,0
157.55.39.220,2019-01-22 06:44:00,11,0.0,0.0,36221.454545454544,43121,11,0
157.55.39.220,2019-01-22 06:45:00,10,0.0,0.0,27955.5,37706,9,0
157.55.39.220,2019-01-22 06:46:00,12,0.0,0.0,36887.666666666664,39093,10,0
157.55.39.220,2019-01-22 06:47:00,12,0.0,0.0,35597.083333333336,42973,12,0
157.55.39.220,2019-01-22 06:48:00,7,0.0,0.0,39105.42857142857,41466,7,0
157.55.39.220,2019-01-22 06:49:00,8,0.0,0.0,29020.0,39120,8,0
157.55.39.220,2019-01-22 06:50:00,10,0.0,0.0,31688.8,41733,10,1
157.55.39.220,2019-01-22 06:51:00,10,0.0,0.0,31648.3,39979,9,0
157.55.39.220,2019-01-22 06:52:00,5,0.0,0.0,42576.2,67363,5,0
157.55.39.236,2019-01-22 04:38:00,5,0.0,0.0,2488.2,3126,5,0
157.55.39.236,2019-01-22 04:48:00,1,0.0,0.0,3073.0,3073,1,0
157.55.39.236,2019-01-22 04:55:00,2,0.0,0.0,1386.0,1388,2,0
157.55.39.236,2019-01-22 04:57:00,2,0.0,0.0,94646.0,94646,2,0
157.55.39.236,2019-01-22 05:04:00,1,0.0,0.0,91032.0,91032,1,0
157.55.39.236,2019-01-22 05:12:00,8,0.0,0.0,6292.375,18613,8,0
157.55.39.236,2019-01-22 05:18:00,5,0.0,0.0,5707.0,17211,5,0
157.55.39.236,2019-01-22 05:19:00,7,0.0,0.0,24874.85714285714,92503,7,0
157.55.39.236,2019-01-22 05:21:00,3,0.0,0.0,1970.6666666666667,1990,3,0
157.55.39.236,2019-01-22 05:23:00,1,0.0,0.0,5331.0,5331,1,0
157.55.39.236,2019-01-22 05:26:00,1,0.0,0.0,16753.0,16753,1,0
157.55.39.236,2019-01-22 05:27:00,1,0.0,0.0,2369.0,2369,1,0
157.55.39.236,2019-01-22 05:30:00,7,0.0,0.0,1700.857142857143,1828,7,0
157.55.39.236,2019-01-22 05:33:00,1,0.0,0.0,2239.0,2239,1,0
157.55.39.236,2019-01-22 05:37:00,5,0.0,0.0,9128.8,30195,5,0
157.55.39.236,2019-01-22 05:50:00,2,0.0,0.0,3861.0,3959,2,0
157.55.39.236,2019-01-22 05:53:00,1,0.0,0.0,19255.0,19255,1,0
157.55.39.236,2019-01-22 05:55:00,2,0.0,0.0,4284.0,4841,2,0
157.55.39.236,2019-01-22 06:01:00,2,0.0,0.0,2586.0,2821,2,0
157.55.39.236,2019-01-22 06:14:00,4,0.0,0.0,2315.5,2770,4,0
157.55.39.236,2019-01-22 06:15:00,6,0.0,0.0,11823.666666666666,36506,6,0
157.55.39.236,2019-01-22 06:22:00,3,0.0,0.0,5354.0,12772,3,0
157.55.39.236,2019-01-22 06:25:00,5,0.0,0.0,4270.6,4814,5,0
157.55.39.236,2019-01-22 06:28:00,1,0.0,0.0,5758.0,5758,1,0
157.55.39.236,2019-01-22 06:29:00,1,0.0,0.0,9290.0,9290,1,0
157.55.39.236,2019-01-22 06:37:00,6,0.0,0.0,2664.6666666666665,4011,6,0
157.55.39.236,2019-01-22 06:41:00,1,0.0,0.0,2180.0,2180,1,0
157.55.39.236,2019-01-22 06:46:00,1,0.0,0.0,11.0,11,1,0
157.55.39.236,2019-01-22 06:50:00,1,0.0,0.0,2295.0,2295,1,0
157.55.39.236,2019-01-22 06:54:00,1,0.0,0.0,2133.0,2133,1,0
157.55.39.236,2019-01-22 07:02:00,2,0.0,0.0,47238.0,92677,2,0
157.55.39.236,2019-01-22 07:19:00,6,0.0,0.0,8534.833333333334,37411,5,0
157.55.39.236,2019-01-22 07:22:00,1,0.0,0.0,5714.0,5714,1,0
157.55.39.236,2019-01-22 07:23:00,1,0.0,0.0,12083.0,12083,1,0
157.55.39.236,2019-01-22 07:24:00,3,0.0,0.0,1844.6666666666667,1897,3,0
157.55.39.236,2019-01-22 07:36:00,4,0.0,0.0,3928.75,10857,4,0
157.55.39.236,2019-01-22 07:38:00,3,0.0,0.0,1614.0,1759,3,0
157.55.39.236,2019-01-22 07:41:00,1,0.0,0.0,6244.0,6244,1,0
157.55.39.236,2019-01-22 07:44:00,3,0.0,0.0,6115.666666666667,12036,3,0
157.55.39.236,2019-01-22 07:45:00,3,0.0,0.0,2956.6666666666665,4717,3,0
157.55.39.236,2019-01-22 07:46:00,5,0.0,0.0,3774.0,4786,5,0
157.55.39.236,2019-01-22 07:48:00,1,0.0,0.0,5024.0,5024,1,0
157.55.39.236,2019-01-22 07:53:00,6,0.0,0.0,2126.6666666666665,2142,6,0
157.55.39.236,2019-01-22 07:56:00,4,0.0,0.0,3344.0,3761,4,0
157.55.39.236,2019-01-22 07:58:00,1,0.0,0.0,2669.0,2669,1,0
157.55.39.245,2019-01-22 03:56:00,3,0.0,0.0,35914.0,44052,3,0
157.55.39.245,2019-01-22 03:57:00,2,0.0,0.0,42754.0,43699,2,0
157.55.39.245,2019-01-22 03:58:00,3,0.0,0.0,17697.666666666668,42063,3,0
157.55.39.245,2019-01-22 03:59:00,2,0.0,0.0,37934.5,38981,2,0
157.55.39.245,2019-01-22 04:02:00,6,0.0,0.0,32304.166666666668,41977,6,0
157.55.39.245,2019-01-22 04:06:00,4,0.0,0.0,31888.0,43121,4,0
157.55.39.245,2019-01-22 04:07:00,3,0.0,0.0,21852.666666666668,35456,3,0
157.55.39.245,2019-01-22 04:08:00,2,0.0,0.0,34197.0,34987,2,0
157.55.39.245,2019-01-22 04:09:00,1,0.0,0.0,37816.0,37816,1,0
157.55.39.245,2019-01-22 04:10:00,5,0.0,0.0,28995.2,40490,5,0
157.55.39.245,2019-01-22 04:11:00,2,0.0,0.0,36786.0,40528,2,0
157.55.39.245,2019-01-22 04:12:00,2,0.0,0.0,19920.5,39663,2,1
157.55.39.245,2019-01-22 04:16:00,10,0.0,0.0,28209.3,40242,7,0
157.55.39.245,2019-01-22 04:22:00,6,0.16666666666666666,0.0,25576.666666666668,58235,6,0
157.55.39.245,2019-01-22 04:23:00,1,0.0,0.0,44572.0,44572,1,0
157.55.39.245,2019-01-22 04:24:00,2,0.0,0.0,37915.0,40782,2,0
157.55.39.245,2019-01-22 04:25:00,6,0.0,0.0,38109.0,42459,5,0
157.55.39.245,2019-01-22 04:26:00,4,0.0,0.0,38908.5,42976,4,1
157.55.39.245,2019-01-22 04:30:00,5,0.0,0.0,37939.0,69958,5,0
157.55.39.245,2019-01-22 04:31:00,2,0.0,0.0,32455.0,41864,2,0
157.55.39.245,2019-01-22 04:32:00,2,0.0,0.0,31897.5,41287,2,0
157.55.39.245,2019-01-22 04:33:00,2,0.0,0.0,38367.5,38577,2,0
157.55.39.245,2019-01-22 04:34:00,10,0.0,0.0,30279.4,43762,7,0
157.55.39.245,2019-01-22 04:35:00,1,0.0,0.0,37387.0,37387,1,0
157.55.39.245,2019-01-22 04:36:00,4,0.0,0.0,17319.25,36030,3,0
157.55.39.245,2019-01-22 04:37:00,3,0.0,0.0,35189.333333333336,41064,3,0
157.55.39.245,2019-01-22 04:38:00,5,0.0,0.0,46873.6,98073,5,0
157.55.39.245,2019-01-22 04:39:00,8,0.0,0.0,21007.625,40767,6,0
157.55.39.245,2019-01-22 04:40:00,1,0.0,0.0,41641.0,41641,1,0
157.55.39.245,2019-01-22 04:41:00,6,0.0,0.0,49234.0,116466,6,0
157.55.39.245,2019-01-22 04:42:00,17,0.058823529411764705,0.0,33203.35294117647,44104,15,0
157.55.39.245,2019-01-22 04:43:00,17,0.0,0.0,35241.64705882353,44079,12,0
157.55.39.245,2019-01-22 04:44:00,3,0.0,0.0,35453.666666666664,40415,3,0
157.55.39.245,2019-01-22 04:45:00,8,0.0,0.0,57625.5,263446,7,0
157.55.39.245,2019-01-22 04:46:00,14,0.07142857142857142,0.0,39861.28571428572,183714,11,0
