IP,total_requests,requests_per_minute,unique_url_count,avg_url_length,avg_response_bytes,total_response_bytes,status_4xx_ratio,status_5xx_ratio,error_ratio_4xx_5xx,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval_sec,min_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,label_reason,weak_label
5.123.89.103,7,0.028519046649012,7,34.142857142857146,11356.285714285714,79494,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.62,6,0.0244448971277245,6,83.16666666666667,28688.33333333333,172130,0.1666666666666666,0.0,0.1666666666666666,0,0.0,1590.4,810.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
78.109.28.5,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
31.58.30.137,1,0.0040741495212874,1,12.0,7669.0,7669,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.212.55.234,48,0.1955591770217967,33,31.666666666666668,12704.020833333334,609793,0.0,0.0,0.0,0,0.0,9.02127659574468,0.0,1.0,0.0,0.0,0.0,none,Normal
5.72.74.109,2,0.0081482990425748,2,12.0,4013.0,8026,0.0,0.0,0.0,0,0.0,310.0,310.0,1.0,0.0,0.0,0.0,none,Normal
81.91.136.100,1,0.0040741495212874,1,12.0,2450.0,2450,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
195.154.122.9,12,0.0488897942554491,6,33.166666666666664,57841.0,694092,0.0,0.0,0.0,0,0.0,641.8181818181819,0.0,1.0,0.0,0.0,0.0,none,Normal
5.125.140.62,3,0.0122224485638622,3,12.0,4173.0,12519,0.0,0.0,0.0,0,0.0,8.5,1.0,1.0,0.0,0.0,0.0,none,Normal
5.237.147.137,1,0.0040741495212874,1,18.0,80951.0,80951,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.64,7,0.028519046649012,7,53.42857142857143,26435.714285714286,185050,0.1428571428571428,0.0,0.1428571428571428,0,0.0,1510.3333333333333,183.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.120.61.226,2,0.0081482990425748,2,44.5,2060.0,4120,0.5,0.0,0.5,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,R5_high_4xx_scan,Anomaly
104.248.18.220,36,0.1466693827663475,7,55.5,12840.944444444443,462274,0.6666666666666666,0.0,0.6666666666666666,0,0.0,57.71428571428572,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.119.213.63,3,0.0122224485638622,3,12.0,6171.0,18513,0.0,0.0,0.0,0,0.0,230.0,4.0,1.0,0.0,0.0,0.0,none,Normal
51.38.125.114,2,0.0081482990425748,2,12.0,3835.5,7671,0.0,0.0,0.0,0,0.0,56.0,56.0,1.0,0.0,0.0,0.0,none,Normal
5.124.232.105,105,0.4277856997351803,97,31.047619047619047,14253.142857142857,1496580,0.0,0.0,0.0,0,0.0,1.4326923076923077,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.236.231.13,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,none,Normal
93.110.206.139,2,0.0081482990425748,2,12.0,4401.5,8803,0.0,0.0,0.0,0,0.0,335.0,335.0,1.0,0.0,0.0,0.0,none,Normal
2.178.190.196,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.47,13,0.0529639437767366,13,70.46153846153847,25489.76923076923,331367,0.0,0.0,0.0,0,0.0,1017.0833333333334,22.0,1.0,0.0,0.0,0.0,none,Normal
93.110.220.181,370,1.5074353228763495,320,31.667567567567566,7836.618918918919,2899549,0.0,0.0,0.0,0,0.0,0.7398373983739838,0.0,0.9783783783783784,0.0,0.0,0.0216216216216216,R2_high_request_rate,Anomaly
5.235.12.8,1,0.0040741495212874,1,12.0,3171.0,3171,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.15.18.84,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.219.210.54,12,0.0488897942554491,12,12.0,3616.6666666666665,43400,0.0,0.0,0.0,0,0.0,183.0909090909091,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.242,5,0.0203707476064371,5,50.4,32771.8,163859,0.0,0.0,0.0,0,0.0,1327.0,406.0,1.0,0.0,0.0,0.0,none,Normal
5.112.83.35,16,0.0651863923405989,15,34.875,23417.8125,374685,0.0,0.0,0.0,0,0.0,16.733333333333334,0.0,1.0,0.0,0.0,0.0,none,Normal
66.249.92.192,1,0.0040741495212874,1,11.0,136381.0,136381,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.232.168.53,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.86,6,0.0244448971277245,6,115.83333333333331,35703.0,214218,0.0,0.0,0.0,0,0.0,1972.2,588.0,1.0,0.0,0.0,0.0,none,Normal
95.38.142.1,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.152.114,15,0.0611122428193114,15,11.933333333333334,3329.133333333333,49937,0.0,0.0,0.0,0,0.0,42.42857142857143,0.0,1.0,0.0,0.0,0.0,none,Normal
149.202.190.122,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.122.116.76,26,0.1059278875534732,26,32.57692307692308,19944.80769230769,518565,0.0,0.0,0.0,0,0.0,0.36,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.69.191,1,0.0040741495212874,1,12.0,3294.0,3294,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.87,4,0.0162965980851497,4,50.5,33983.0,135932,0.0,0.0,0.0,0,0.0,3083.6666666666665,548.0,1.0,0.0,0.0,0.0,none,Normal
188.159.74.40,4,0.0162965980851497,4,12.0,3744.0,14976,0.0,0.0,0.0,0,0.0,2744.333333333333,13.0,1.0,0.0,0.0,0.0,none,Normal
158.58.91.77,2,0.0081482990425748,2,12.0,4976.0,9952,0.0,0.0,0.0,0,0.0,111.0,111.0,1.0,0.0,0.0,0.0,none,Normal
190.2.153.80,23,0.0937054389896109,21,35.65217391304348,9381.782608695652,215781,0.0,0.0,0.0,0,0.0,1.681818181818182,0.0,1.0,0.0,0.0,0.0,none,Normal
188.210.131.159,1,0.0040741495212874,1,12.0,5208.0,5208,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.103.74,7,0.028519046649012,7,57.285714285714285,8250.857142857143,57756,0.0,0.0,0.0,0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,none,Normal
31.57.208.16,1,0.0040741495212874,1,12.0,8126.0,8126,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.209.211.145,25,0.1018537380321857,23,27.84,9072.28,226807,0.0,0.0,0.0,0,0.0,3.583333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
5.121.72.118,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.160,2,0.0081482990425748,2,29.5,1548.5,3097,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
192.15.247.191,93,0.3788959054797311,83,30.78494623655914,12527.559139784946,1165063,0.0,0.0,0.0,0,0.0,4.782608695652174,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
180.163.220.3,15,0.0611122428193114,15,28.0,17470.6,262059,0.0,0.0,0.0,0,0.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,none,Normal
104.237.139.121,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.74.115.166,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,25.0,25.0,1.0,0.0,0.0,0.0,none,Normal
159.20.101.250,38,0.1548176818089223,27,32.3421052631579,7438.421052631579,282660,0.0,0.0,0.0,0,0.0,2.5675675675675675,0.0,0.868421052631579,0.0,0.0,0.131578947368421,none,Normal
213.217.50.41,112,0.4563047463841923,108,31.428571428571427,10241.919642857143,1147095,0.0089285714285714,0.0,0.0089285714285714,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
2.178.15.173,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.123.147.96,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.211.97.29,1,0.0040741495212874,1,12.0,3997.0,3997,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.218.183.113,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.195.58,1,0.0040741495212874,1,33.0,5687.0,5687,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.198,1,0.0040741495212874,1,33.0,2096.0,2096,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.123.139.174,4,0.0162965980851497,4,12.0,3953.25,15813,0.0,0.0,0.0,0,0.0,17.0,8.0,1.0,0.0,0.0,0.0,none,Normal
5.126.44.55,3,0.0122224485638622,3,117.0,16291.333333333334,48874,0.0,0.0,0.0,0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,none,Normal
188.226.140.24,5,0.0203707476064371,5,12.0,6212.2,31061,0.0,0.0,0.0,0,0.0,441.25,11.0,1.0,0.0,0.0,0.0,none,Normal
159.89.34.15,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.137.36.3,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.18,10,0.0407414952128743,10,81.2,19841.4,198414,0.0,0.0,0.0,0,0.0,1547.5555555555557,109.0,1.0,0.0,0.0,0.0,none,Normal
217.218.26.34,29,0.1181503361173355,21,24.310344827586206,17417.41379310345,505105,0.0,0.0,0.0,0,0.0,0.5357142857142857,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.205.76,41,0.1670401303727847,33,40.5609756097561,14471.731707317073,593341,0.0,0.0,0.0,0,0.0,2.7,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.51.181,1,0.0040741495212874,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
31.2.208.182,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.104,6,0.0244448971277245,6,74.66666666666667,21099.83333333333,126599,0.0,0.0,0.0,0,0.0,2498.4,450.0,1.0,0.0,0.0,0.0,none,Normal
5.125.85.192,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.211.44.247,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.194.161,1,0.0040741495212874,1,25.0,1422.0,1422,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.117.230.136,3,0.0122224485638622,3,12.0,5084.666666666667,15254,0.0,0.0,0.0,0,0.0,559.5,23.0,1.0,0.0,0.0,0.0,none,Normal
5.119.86.13,98,0.3992666530861682,62,35.36734693877551,21461.5612244898,2103233,0.0816326530612244,0.0,0.0816326530612244,1,0.010204081632653,2.5051546391752577,0.0,0.9489795918367347,0.0510204081632653,0.0,0.0,R1_suspicious_uri;R2_high_request_rate;R5_high_4xx_scan,Anomaly
5.210.47.161,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.236,7,0.028519046649012,7,50.85714285714285,31799.285714285717,222595,0.0,0.0,0.0,0,0.0,1349.6666666666667,265.0,1.0,0.0,0.0,0.0,none,Normal
83.121.138.131,3,0.0122224485638622,3,11.666666666666666,6109.666666666667,18329,0.0,0.0,0.0,0,0.0,869.5,69.0,1.0,0.0,0.0,0.0,none,Normal
40.77.253.162,1,0.0040741495212874,1,33.0,3009.0,3009,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
80.210.254.33,1,0.0040741495212874,1,12.0,3997.0,3997,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.254.69.255,67,0.2729680179262579,62,33.343283582089555,11726.044776119405,785645,0.0149253731343283,0.0,0.0149253731343283,0,0.0,0.0454545454545454,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.75.98,5,0.0203707476064371,5,12.0,3827.8,19139,0.0,0.0,0.0,0,0.0,18.0,11.0,1.0,0.0,0.0,0.0,none,Normal
198.199.127.12,1,0.0040741495212874,1,11.0,2489.0,2489,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.193.190,1,0.0040741495212874,1,33.0,3866.0,3866,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
109.230.116.162,121,0.4929720920757792,106,27.34710743801653,10013.479338842975,1211631,0.0082644628099173,0.0,0.0082644628099173,0,0.0,2.025,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
40.77.188.60,2,0.0081482990425748,2,29.5,1643.0,3286,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
185.42.225.169,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,55.25,0.0,1.0,0.0,0.0,0.0,none,Normal
83.122.30.90,7,0.028519046649012,7,11.571428571428571,2571.1428571428573,17998,0.0,0.0,0.0,0,0.0,56.66666666666666,0.0,1.0,0.0,0.0,0.0,none,Normal
5.124.92.185,2,0.0081482990425748,2,12.0,94646.0,189292,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.204.189.28,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.123.242.230,3,0.0122224485638622,3,12.0,5611.333333333333,16834,0.0,0.0,0.0,0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,none,Normal
38.99.62.93,2,0.0081482990425748,1,8.0,16911.5,33823,0.5,0.0,0.5,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.114.242.148,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.194.118,1,0.0040741495212874,1,33.0,2025.0,2025,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
31.56.70.159,58,0.236300672234671,38,33.724137931034484,20519.44827586207,1190128,0.0,0.0,0.0,0,0.0,18.140350877192983,0.0,1.0,0.0,0.0,0.0,none,Normal
5.74.240.28,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.119.167.178,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.26,3,0.0122224485638622,3,30.33333333333333,5374.666666666667,16124,0.0,0.0,0.0,0,0.0,7.5,7.0,1.0,0.0,0.0,0.0,none,Normal
5.112.217.76,277,1.1285394173966186,75,29.415162454873645,3531.693140794224,978279,0.0180505415162454,0.003610108303249,0.0216606498194945,0,0.0,11.376811594202898,0.0,0.7870036101083032,0.0,0.003610108303249,0.2093862815884476,R2_high_request_rate,Anomaly
91.251.221.120,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,none,Normal
192.15.234.21,3,0.0122224485638622,3,12.0,4899.333333333333,14698,0.0,0.0,0.0,0,0.0,35.5,11.0,1.0,0.0,0.0,0.0,none,Normal
67.195.177.230,2,0.0081482990425748,1,11.0,22252.5,44505,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.60,5,0.0203707476064371,5,45.6,23506.0,117530,0.0,0.0,0.0,0,0.0,2366.0,943.0,1.0,0.0,0.0,0.0,none,Normal
40.77.193.115,1,0.0040741495212874,1,33.0,2014.0,2014,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
159.65.113.242,1,0.0040741495212874,1,11.0,2489.0,2489,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.180.42.74,3,0.0122224485638622,3,12.0,5591.666666666667,16775,0.0,0.0,0.0,0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.122.158.90,11,0.0448156447341617,10,12.0,3903.363636363637,42937,0.0,0.0,0.0,0,0.0,12.9,1.0,1.0,0.0,0.0,0.0,none,Normal
82.99.223.75,27,0.1100020370747606,26,26.85185185185185,10257.962962962964,276965,0.0,0.0,0.0,0,0.0,1.8846153846153848,0.0,1.0,0.0,0.0,0.0,none,Normal
188.211.49.56,38,0.1548176818089223,37,30.23684210526316,12966.473684210529,492726,0.0789473684210526,0.0,0.0789473684210526,0,0.0,0.6486486486486487,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.202.121.74,82,0.3340802607455694,82,31.341463414634145,9816.560975609756,804958,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,none,Normal
65.49.68.181,5,0.0203707476064371,5,29.2,20390.8,101954,0.0,0.0,0.0,0,0.0,9.5,2.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.73,6,0.0244448971277245,6,75.16666666666667,26737.0,160422,0.0,0.0,0.0,0,0.0,2640.2,14.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.21,9,0.0366673456915868,9,94.66666666666669,30043.0,270387,0.0,0.0,0.0,0,0.0,1118.0,55.0,1.0,0.0,0.0,0.0,none,Normal
5.121.220.24,2,0.0081482990425748,2,12.0,7173.0,14346,0.0,0.0,0.0,0,0.0,76.0,76.0,1.0,0.0,0.0,0.0,none,Normal
151.233.204.45,2,0.0081482990425748,2,12.0,6304.5,12609,0.0,0.0,0.0,0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,none,Normal
178.238.197.215,3,0.0122224485638622,3,12.0,6530.666666666667,19592,0.0,0.0,0.0,0,0.0,344.0,25.0,1.0,0.0,0.0,0.0,none,Normal
5.116.142.213,22,0.0896312894683235,20,35.72727272727273,11286.318181818182,248299,0.0,0.0,0.0,0,0.0,3.2857142857142856,0.0,1.0,0.0,0.0,0.0,none,Normal
5.213.43.96,1,0.0040741495212874,1,12.0,4323.0,4323,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.214.191.153,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
94.24.82.90,1,0.0040741495212874,1,12.0,3415.0,3415,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.254.68.216,3,0.0122224485638622,3,12.0,7338.333333333333,22015,0.0,0.0,0.0,0,0.0,172.5,110.0,1.0,0.0,0.0,0.0,none,Normal
40.77.252.66,1,0.0040741495212874,1,33.0,3450.0,3450,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
109.125.161.88,8,0.0325931961702994,6,26.0,19076.75,152614,0.75,0.0,0.75,0,0.0,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
173.208.130.202,25,0.1018537380321857,25,50.16,34729.84,868246,0.0,0.0,0.0,0,0.0,5.666666666666667,3.0,1.0,0.0,0.0,0.0,none,Normal
5.126.13.57,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.209.12.71,40,0.1629659808514972,31,47.175,12904.275,516171,0.0,0.0,0.0,0,0.0,5.435897435897436,0.0,1.0,0.0,0.0,0.0,none,Normal
178.128.37.86,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.218.57.233,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.202.145.184,2,0.0081482990425748,2,12.0,3757.0,7514,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.181,5,0.0203707476064371,5,58.8,32635.0,163175,0.0,0.0,0.0,0,0.0,1310.25,350.0,1.0,0.0,0.0,0.0,none,Normal
86.55.63.31,1,0.0040741495212874,1,12.0,3431.0,3431,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.68,8,0.0325931961702994,8,90.625,26448.75,211590,0.0,0.0,0.0,0,0.0,1929.7142857142856,212.0,1.0,0.0,0.0,0.0,none,Normal
50.68.233.32,1,0.0040741495212874,1,12.0,7740.0,7740,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.165.190,21,0.085557139947036,19,42.61904761904762,11446.285714285714,240372,0.0,0.0,0.0,0,0.0,91.75,0.0,1.0,0.0,0.0,0.0,none,Normal
5.126.134.52,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
2.178.83.255,1,0.0040741495212874,1,12.0,3294.0,3294,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
104.194.24.54,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,154.0,154.0,1.0,0.0,0.0,0.0,none,Normal
5.202.3.56,168,0.6844571195762885,165,24.107142857142858,7377.089285714285,1239351,0.0,0.0,0.0,0,0.0,0.0778443113772455,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.124.139.21,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,none,Normal
40.77.190.43,2,0.0081482990425748,2,29.5,8444.0,16888,0.0,0.0,0.0,0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,none,Normal
5.119.179.239,33,0.1344469342024852,33,31.818181818181817,9369.09090909091,309180,0.0303030303030303,0.0,0.0303030303030303,0,0.0,1.125,0.0,0.9696969696969696,0.0303030303030303,0.0,0.0,R5_high_4xx_scan,Anomaly
158.58.35.58,1,0.0040741495212874,1,12.0,5395.0,5395,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
204.18.114.42,10,0.0407414952128743,10,12.0,3572.9,35729,0.0,0.0,0.0,0,0.0,311.77777777777777,0.0,1.0,0.0,0.0,0.0,none,Normal
185.112.168.35,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.191.190.210,1,0.0040741495212874,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
51.38.68.55,3,0.0122224485638622,3,12.0,4581.666666666667,13745,0.0,0.0,0.0,0,0.0,442.5,12.0,1.0,0.0,0.0,0.0,none,Normal
5.123.55.180,5,0.0203707476064371,5,12.0,4448.2,22241,0.0,0.0,0.0,0,0.0,60.5,2.0,1.0,0.0,0.0,0.0,none,Normal
5.125.141.187,3,0.0122224485638622,3,12.0,5214.666666666667,15644,0.0,0.0,0.0,0,0.0,23.5,0.0,1.0,0.0,0.0,0.0,none,Normal
5.215.230.188,1,0.0040741495212874,1,11.0,12210.0,12210,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
187.207.117.248,1,0.0040741495212874,1,1.0,178.0,178,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.141,4,0.0162965980851497,4,31.5,7324.5,29298,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
93.115.218.35,3,0.0122224485638622,3,31.33333333333333,8235.0,24705,0.0,0.0,0.0,0,0.0,58.5,47.0,1.0,0.0,0.0,0.0,none,Normal
5.126.248.226,6,0.0244448971277245,6,12.0,3547.333333333333,21284,0.0,0.0,0.0,0,0.0,18.6,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.230,1,0.0040741495212874,1,26.0,1113.0,1113,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.20,4,0.0162965980851497,4,121.0,17085.0,68340,0.0,0.0,0.0,0,0.0,4561.0,2601.0,1.0,0.0,0.0,0.0,none,Normal
83.122.67.216,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,none,Normal
5.114.7.235,3,0.0122224485638622,3,12.0,4860.333333333333,14581,0.0,0.0,0.0,0,0.0,279.0,128.0,1.0,0.0,0.0,0.0,none,Normal
2.191.43.183,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,78.0,78.0,1.0,0.0,0.0,0.0,none,Normal
5.123.215.37,50,0.2037074760643715,44,33.34,12082.52,604126,0.0,0.0,0.0,0,0.0,5.469387755102041,0.0,0.92,0.0,0.0,0.08,none,Normal
5.208.79.52,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.177.228.113,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
40.77.193.13,1,0.0040741495212874,1,26.0,1376.0,1376,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
92.50.38.130,3,0.0122224485638622,3,12.0,4156.666666666667,12470,0.0,0.0,0.0,0,0.0,6740.0,193.0,1.0,0.0,0.0,0.0,none,Normal
